no,id_resep,nama_resep,daftar_bahan,waktu_masak,kategori,step_masak,gambar,link asli,list_bahan,list_bahan_stem,list_bahan_norm,waktu_norm,kategori_list,kategori_norm
100,R0100,Ayam Geprek,"ayam,marinasi ayam,bawang putih bubuk,lada bubuk,kaldu bubuk,saus tiram,kecap asin,tepung terigu,tepung maizena,baking powder,bawang putih bubuk,lada bubuk,kaldu bubuk,air es,cabai rawit hijau,cabai rawit merah,kaldu bubuk,gula pasir,daun selada,mentimun,tomat,bayam goreng crispy",60,"ayam, olahan pedas dan sambal, makanan rumahan, menu tradisional daerah","1. Dalam kom campur ayam yang sudah di fillet & potong sesuai selera dengan bahan marinasi. Diamkan sekitar 20 menit an supaya bumbu meresap;2. Dalam kom lain campur bahan coating yang kering, aduk rata. Balur satu persatu ayam dengan tepung kering;3. Lalu angkat dengan saringan, balurkan lagi ke tepung kering. Ulangi cara tersebut ➡️ 3x tepung kering, 2x tepung basah;4. Panaskan minyak secukupnya, tunggu hingga sudah benar benar panas. Goreng ayam hingga golden brown dengan api sedang;5. Sambal geprek ➡️ ulek atau chopper seluruh bahan sambal. Terakhir siram dengan sedikit minyak panas bekas gorengan ayam tadi. Aduk rata. Dalam piring tata nasi, ayam, sambal, dgn pelengkap nya. Siap disajikan",https://img-global.cpcdn.com/recipes/e01bed4619929379/300x426f0.5_0.5_1.0q80/ayam-geprek-foto-resep-utama.webp,https://cookpad.com/id/resep/25032550,"['ayam', 'marinasi ayam', 'bawang putih bubuk', 'lada bubuk', 'kaldu bubuk', 'saus tiram', 'kecap asin', 'tepung terigu', 'tepung maizena', 'baking powder', 'bawang putih bubuk', 'lada bubuk', 'kaldu bubuk', 'air es', 'cabai rawit hijau', 'cabai rawit merah', 'kaldu bubuk', 'gula pasir', 'daun selada', 'mentimun', 'tomat', 'bayam goreng crispy']","['ayam', 'marinasi ayam', 'bawang putih bubuk', 'lada bubuk', 'kaldu bubuk', 'saus tiram', 'kecap asin', 'tepung terigu', 'tepung maizena', 'baking powder', 'bawang putih bubuk', 'lada bubuk', 'kaldu bubuk', 'air es', 'cabai rawit hijau', 'cabai rawit merah', 'kaldu bubuk', 'gula pasir', 'daun selada', 'mentimun', 'tomat', 'bayam goreng crispy']","['ayam', 'marinasi ayam', 'bawang putih', 'lada', 'kaldu ayam', 'saus tiram', 'kecap asin', 'tepung terigu', 'maizena', 'baking powder', 'bawang putih', 'lada', 'kaldu ayam', 'air es', 'cabai rawit', 'cabai rawit', 'kaldu ayam', 'gula pasir', 'selada', 'mentimun', 'tomat', 'bayam goreng crispy']",60,"['ayam', 'olahan pedas dan sambal', 'makanan rumahan', 'menu tradisional daerah']","['ayam', 'olahan pedas & sambal', 'makanan rumahan', 'menu tradisional daerah']"
101,R0101,Capcay Udang,"udang,wortel,sawi putih,sawi hijau,kembang kol,bawang putih,air,garam,merica,saus tiram,minyak goreng",25,"sayur tumis, makanan rumahan, resep sehat/diet, ikan dan seafood, resep praktik/5 bahan","1. Kupas dan bersihkan udang, potong semua sayuran sesuai selera. Rendam kembang kol dalam air garam, bilas.;2. Tumis bawang putih dengan minyak hingga harum. Masukkan udang, tumis hingga berubah warna.;3. Tambahkan wortel dan kembang kol tambahkan sedikit air, biarkan hingga agak empuk, masukkan sawi putih dan sawi hijau, aduk rata.;4. Masukkan garam, merica, dan saus tiram. Masak hingga sayuran matang namun tetap renyah, angkat.;5. Siap disajikan.",https://img-global.cpcdn.com/recipes/3e0b102d97eb365f/680x781f0.5_0.46979_1.0q80/cap-cai-udang-foto-resep-utama.webp,https://cookpad.com/id/resep/25882275,"['udang', 'wortel', 'sawi putih', 'sawi hijau', 'kembang kol', 'bawang putih', 'air', 'garam', 'merica', 'saus tiram', 'minyak goreng']","['udang', 'wortel', 'sawi putih', 'sawi hijau', 'kembang kol', 'bawang putih', 'air', 'garam', 'merica', 'saus tiram', 'minyak goreng']","['udang', 'wortel', 'sawi putih', 'sawi hijau', 'kembang kol', 'bawang putih', 'air', 'garam', 'merica', 'saus tiram', 'minyak goreng']",25,"['sayur tumis', 'makanan rumahan', 'resep sehat/diet', 'ikan dan seafood', 'resep praktik/5 bahan']","['sayur tumis', 'makanan rumahan', 'resep sehat/diet', 'ikan & seafood', 'resep praktis/5 bahan']"
102,R0102,Lapis legit kukus,"telur,sp,gula pasir,margarin,kental manis,tepung terigu protein sedang,baking powder,susu bubuk,coklat bubuk,bumbu spekkoek",45,"kue dan dessert, camilan viral/kekinian, sarapan","1. Siapkan semua bahan. Siapkan bahan B : Mixer margarin hingga lembut dan mengembang kemudian masukkan Kental manis aduk rata, sisihkan;2. Siapkan wadah mixer bahan A hingga kental berjejak, lalu campur dengan bahan B aduk dengan spatula. Masukkan bahan C aduk balik.;3. Siapkan loyang ukuran 20 yang telah di lapisi baking paper. Untuk bagian samping biarkan tanpa oles. Tuang adonan secukupnya lalu ratakan dengan bantuan punggung sendok atau spatula hentakkan lalu tabur dengan bahan taburan hingga rata. Kukus selama 5 menit. Untuk kukusan panaskan sebelum nya dan tutupnya bungkus dengan lap bersih;4. Ulangi langkah yang sama pada tahap selanjutnya. Untuk adonan terakhir campur dengan sisa bahan taburan dan kukus selama 15 menit;5. Lapis legit kukus siap di jadikan hantaran cantik",https://img-global.cpcdn.com/recipes/fb7032484ccbbedf/680x781f0.5_0.5_1.0q80/lapis-legit-kukus-foto-resep-utama.webp,https://cookpad.com/id/resep/25474747,"['telur', 'sp', 'gula pasir', 'margarin', 'kental manis', 'tepung terigu protein sedang', 'baking powder', 'susu bubuk', 'coklat bubuk', 'bumbu spekkoek']","['telur', 'sp', 'gula pasir', 'margarin', 'kental manis', 'tepung terigu protein sedang', 'baking powder', 'susu bubuk', 'coklat bubuk', 'bumbu spekkoek']","['telur', 'sp', 'gula pasir', 'margarin', 'kental manis', 'terigu protein sedang', 'baking powder', 'susu bubuk', 'coklat bubuk', 'bumbu spekkoek']",45,"['kue dan dessert', 'camilan viral/kekinian', 'sarapan']","['dessert & kue manis', 'camilan viral/kekinian', 'sarapan']"
103,R0103,Bakso Solo,"bihun jagung,mie telur kering,sawi,tauge,daging sapi,es batu,putih telur,bawang merah goreng,bawang putih goreng,baking powder,garam kasar,lada bubuk,kaldu sapi,tepung tapioka,air,tulang sapi,lemak sapi,seledri,daun bawang,daun jeruk,serai,daun salam,garam,kaldu sapi,penyedap,bawang merah,bawang putih,kemiri,lada bubuk,bawang goreng,seledri,sambal rawit,saus sambal,kecap manis",60,"daging sapi, mie dan pasta, sup dan kuah","1. Bersihkan daging, potong kecil-kecil. Kemudian Chopper sebentar, lalu masukkan es batu, dan putih telur, Chopper hingga daging halus. Lalu masukkan bawang merah goreng, bawang putih goreng, garam, kaldu sapi, baking powder, lada bubuk. Chopper hingga rata. Lalu masukkan tepung tapioka, mixer hingga rata.;2. Rebus air dan tulang sapi, dan lemak sapi hingga mendidih. Kemudian matikan api. Pindahkan adonan bakso ke wadah, basahi sendok dan tangan dengan air, lalu cetak bakso dan masukkan ke dalam air panas. Setelah semua selesai dicetak, hidupkan api, masak dengan api sedang hingga mengapung. Kemudian rendam dalam air es.;3. Rebus sawi dan rendam tauge selama 2 menit dengan air panas. Kemudian angkat dan tiriskan.;4. Rebus juga semua mie, lalu angkat dan tiriskan. Lalu beri sedikit minyak goreng agar tidak lengket, aduk rata. Tumis bumbu kuah, masukkan ke dalam air rebusan bakso, masukkan juga daun salam, daun jeruk, serai, seledri, daun bawang, garam, kaldu sapi, lada bubuk, dan penyedap. Masak kembali hingga mendidih.;5. Kemudian sajikan dengan mie, sayuran, kuah, bakso, dan pelengkap. Lalu sajikan.",https://img-global.cpcdn.com/recipes/4a747817b0ca506c/680x781f0.5_0.571527_1.0q80/bakso-solo-foto-resep-utama.webp,https://cookpad.com/id/resep/25048921,"['bihun jagung', 'mie telur kering', 'sawi', 'tauge', 'daging sapi', 'es batu', 'putih telur', 'bawang merah goreng', 'bawang putih goreng', 'baking powder', 'garam kasar', 'lada bubuk', 'kaldu sapi', 'tepung tapioka', 'air', 'tulang sapi', 'lemak sapi', 'seledri', 'daun bawang', 'daun jeruk', 'serai', 'daun salam', 'garam', 'kaldu sapi', 'penyedap', 'bawang merah', 'bawang putih', 'kemiri', 'lada bubuk', 'bawang goreng', 'seledri', 'sambal rawit', 'saus sambal', 'kecap manis']","['bihun jagung', 'mie telur kering', 'sawi', 'tauge', 'daging sapi', 'es batu', 'putih telur', 'bawang merah goreng', 'bawang putih goreng', 'baking powder', 'garam kasar', 'lada bubuk', 'kaldu sapi', 'tepung tapioka', 'air', 'tulang sapi', 'lemak sapi', 'seledri', 'daun bawang', 'daun jeruk', 'serai', 'daun salam', 'garam', 'kaldu sapi', 'sedap', 'bawang merah', 'bawang putih', 'kemiri', 'lada bubuk', 'bawang goreng', 'seledri', 'sambal rawit', 'saus sambal', 'kecap manis']","['bihun jagung', 'mie telur kering', 'sawi', 'tauge', 'daging sapi', 'es batu', 'putih telur', 'bawang merah', 'bawang putih', 'baking powder', 'garam kasar', 'lada', 'kaldu sapi', 'tepung tapioka', 'air', 'tulang sapi', 'lemak sapi', 'seledri', 'daun bawang', 'daun jeruk', 'serai', 'salam', 'garam', 'kaldu sapi', 'sedap', 'bawang merah', 'bawang putih', 'kemiri', 'lada', 'bawang merah', 'seledri', 'sambal rawit', 'saus sambal', 'kecap manis']",60,"['daging sapi', 'mie dan pasta', 'sup dan kuah']","['daging sapi', 'mie & pasta', 'sup & kuah']"
104,R0104,Es Teler Creamy,"alpukat,kelapa muda,nata de coco,sagu mutiara,nangka,es batu,susu kental manis,susu uht,susu evaporasi,keju",30,"resep minuman, kue dan dessert, menu tradisional daerah, camilan viral/kekinian","1. Awali kegiatan memasak dg berdoa. Siapkan semua bahan;2. Campurkan semua bahan kuah creamy ke dalam baskom, aduk hingga rata. Koreksi rasa;3. Tambahkan semua isian es teler ke dalam kuah creamy, aduk-aduk;4. Es teler creamy diberi es batu secukupnya siap disajikan menemani udara yg terik. Selamat mencoba dan semoga bermanfaat",https://img-global.cpcdn.com/recipes/61a40a107b7b6944/680x781f0.5_0.50125_1.0q80/es-teler-creamy-foto-resep-utama.webp,https://cookpad.com/id/resep/25792569,"['alpukat', 'kelapa muda', 'nata de coco', 'sagu mutiara', 'nangka', 'es batu', 'susu kental manis', 'susu uht', 'susu evaporasi', 'keju']","['alpukat', 'kelapa muda', 'nata de coco', 'sagu mutiara', 'nangka', 'es batu', 'susu kental manis', 'susu uht', 'susu evaporasi', 'keju']","['alpukat', 'kelapa muda', 'nata de coco', 'sagu mutiara', 'nangka', 'es batu', 'kental manis', 'susu uht', 'susu evaporasi', 'keju']",30,"['resep minuman', 'kue dan dessert', 'menu tradisional daerah', 'camilan viral/kekinian']","['resep minuman', 'dessert & kue manis', 'menu tradisional daerah', 'camilan viral/kekinian']"
105,R0105,Risol Isi Tahu,"kulit risol,tahu putih,daun bawang,bawang putih,penyedap rasa rose brand,garam,merica bubuk,minyak goreng",60,"makanan rumahan, camilan viral/kekinian, sarapan, street food/jajanan pasar","1. Hancurkan tahu, Tumis bawang putih, masukkan tahu, daun bawang, bumbui dengan garam, merica, dan penyedap rasa. Aduk rata, masak hingga isian kering.;2. Dinginkan kulit risol sebelum digunakan. Ambil selembar kulit, beri isian secukupnya, gulung dan lipat rapi.;3. Panaskan minyak, goreng risol hingga kuning keemasan dan renyah.;4. Angkat dan tiriskan.",https://img-global.cpcdn.com/recipes/d353721276f32bd9/680x781cq80/risol-isi-tahu-foto-resep-utama.webp,https://cookpad.com/id/resep/25787855,"['kulit risol', 'tahu putih', 'daun bawang', 'bawang putih', 'penyedap rasa rose brand', 'garam', 'merica bubuk', 'minyak goreng']","['kulit risol', 'tahu putih', 'daun bawang', 'bawang putih', 'sedap rasa rose brand', 'garam', 'merica bubuk', 'minyak goreng']","['kulit risol', 'tahu putih', 'daun bawang', 'bawang putih', 'sedap rasa rose brand', 'garam', 'merica', 'minyak goreng']",60,"['makanan rumahan', 'camilan viral/kekinian', 'sarapan', 'street food/jajanan pasar']","['makanan rumahan', 'camilan viral/kekinian', 'sarapan', 'street food/jajanan pasar']"
106,R0106,Lemper Abon Sapi,"beras ketan,santan,daun salam,garam,abon sapi,daun pisang",40,"nasi dan olahan beras, menu tradisional daerah, sarapan, camilan viral/kekinian","1. Cuci beras ketan. Rebus santan, daun salam, dan garam. Masukkan ketan, aduk hingga santan terserap. Kukus ketan 20 menit hingga matang.;2. Ambil ketan, pipihkan, beri isian abon sapi, gulung padat. Bungkus dengan daun pisang, sematkan lidi/steples.;3. Siap disajikan.",https://img-global.cpcdn.com/recipes/a72fac6f2802086f/680x781f0.5_0.45787_1.0q80/lemper-abon-sapi-foto-resep-utama.webp,https://cookpad.com/id/resep/25704309,"['beras ketan', 'santan', 'daun salam', 'garam', 'abon sapi', 'daun pisang']","['beras ketan', 'santan', 'daun salam', 'garam', 'abon sapi', 'daun pisang']","['beras ketan', 'santan', 'salam', 'garam', 'abon sapi', 'daun pisang']",40,"['nasi dan olahan beras', 'menu tradisional daerah', 'sarapan', 'camilan viral/kekinian']","['nasi & olahan beras', 'menu tradisional daerah', 'sarapan', 'camilan viral/kekinian']"
107,R0107,Liwet Bumbu Terasi Bangka,"beras,air,bawang merah,bawang putih,cabai merah,cabai rawit,tomat,garam ,micin asatu,daun salam,serai,terasi bangka",45,"nasi dan olahan beras, makanan rumahan, menu tradisional daerah","1. Iris dan potong bawang, cabai dan tomat. lalu tumis bawang dan cabe sampai harum (saya langsung menumis di panci karena sy ngeliwet di kompor);2. Setelah harum, tambahkan tomat dan terasi, lanjut menumis sampai harum lg.... tambahkan 2 cup air atau sesuai kebutuhan beras tambahkan garam dan micin Asatu. aduk rata, cicipi apakah asin gurihnya akan cukup untuk liwet.;3. Tambahkan beras yg sudah dicuci.;4. Tutup panci gunakan api kecil sampai air asat. setelah air asat,cicipi nasi apakah sudah matang,jika belum tambahkan air sedikit, kecilkan api, lalu tutup lg pancinya. sampai kira2 air sudah asat lg, check lg apakah nasi sudah mayang sampai ke dalam. jika sudah matikan kompor, jika belum, beri air lagi sedikit dan lanjutkan memasak.;5. Setelah nasi matang sempurna, pindahkan ke wadah saji dan hidangkan dengan lauk lainnya.",https://img-global.cpcdn.com/recipes/351e606540b39851/300x426f0.5_0.568749_1.0q80/liwet-bumbu-terasi-bangka-foto-resep-utama.webp,https://cookpad.com/id/resep/25788939,"['beras', 'air', 'bawang merah', 'bawang putih', 'cabai merah', 'cabai rawit', 'tomat', 'garam', 'micin asatu', 'daun salam', 'serai', 'terasi bangka']","['beras', 'air', 'bawang merah', 'bawang putih', 'cabai merah', 'cabai rawit', 'tomat', 'garam', 'micin asatu', 'daun salam', 'serai', 'terasi bangka']","['beras', 'air', 'bawang merah', 'bawang putih', 'cabai merah', 'cabai rawit', 'tomat', 'garam', 'micin asatu', 'salam', 'serai', 'terasi bangka']",45,"['nasi dan olahan beras', 'makanan rumahan', 'menu tradisional daerah']","['nasi & olahan beras', 'makanan rumahan', 'menu tradisional daerah']"
108,R0108,Kue Lapis,"tepung beras,tepung tapioka,gula pasir,santan,vanili,garam,pandan",60,"kue dan dessert, camilan viral/kekinian, street food/jajanan pasar, sarapan","1. Rebus santan, gula pasir, pandan, vanili sampai mendidih sambil di aduk-aduk supaya tidak pecah. Dinginkan;2. Setelah dingin, campur tepung beras dan tepung tapioka ke dalam santan tadi. Aduk hingga tercampur bagus. Bagi menjadi beberapa bagian sesuai jumlah warna yang di inginkan. Dan tambahkan pewarna makanan aduk sampai merata.;3. Panaskan panci. Lalu lapisi loyang (saya pakai 18*18cm) dengan plastik tahan panas dan olesi minyak sedikit. Tuang adonan warna pertama sebanyak 3-4 sendok sayur. Kukus kurang lebih 5 menit. Tuang adonan warna kedua 3-4 sendok sayur. Kukus lagi 5 menit. Lakukan hal yang sama sampai adonan selesai. Adonan terakhir kukus 15 menit supaya mateng.;4. Angkat dan diamkan sampai dingin baru di tuang untuk di potong. Tips supaya potongan rapi, lapisin pisau dengan plastik tahan panas.",https://img-global.cpcdn.com/recipes/83d5d9e3198f01f0/680x781f0.5_0.5_1.0q80/kue-lapis-foto-resep-utama.webp,https://cookpad.com/id/resep/25820295,"['tepung beras', 'tepung tapioka', 'gula pasir', 'santan', 'vanili', 'garam', 'pandan']","['tepung beras', 'tepung tapioka', 'gula pasir', 'santan', 'vanili', 'garam', 'pandan']","['tepung beras', 'tepung tapioka', 'gula pasir', 'santan', 'vanili', 'garam', 'pandan']",60,"['kue dan dessert', 'camilan viral/kekinian', 'street food/jajanan pasar', 'sarapan']","['dessert & kue manis', 'camilan viral/kekinian', 'street food/jajanan pasar', 'sarapan']"
109,R0109,Oreg Tempe,"tempe,air asam jawa,bawang merah,garam,gula merah,kaldu bubuk,kecap manis,bawang putih,cabe merah keriting",30,"sayur tumis, makanan rumahan, menu tradisional daerah","1. Potong² tempe, panaskan minyak goreng tempe hingga matang angkat tiriskan;2. Panas kan minyak tumis bawang merah hingga wangi masukan air asam jawa, tumis kembali hingga bumbu wangi;3. Beri garam gula merah dan kaldu bubuk tumis hingga bumbu tanak masukan tempe aduk rata;4. Cek rasa sajikan tempe oreg sebagai pelengkap nasi",https://img-global.cpcdn.com/recipes/413deaefe5c11fa0/680x781f0.5_0.530588_1.0q80/oreg-tempe-foto-resep-utama.webp,https://cookpad.com/id/resep/25897286,"['tempe', 'air asam jawa', 'bawang merah', 'garam', 'gula merah', 'kaldu bubuk', 'kecap manis', 'bawang putih', 'cabe merah keriting']","['tempe', 'air asam jawa', 'bawang merah', 'garam', 'gula merah', 'kaldu bubuk', 'kecap manis', 'bawang putih', 'cabe merah keriting']","['tempe', 'asam jawa', 'bawang merah', 'garam', 'gula merah', 'kaldu ayam', 'kecap manis', 'bawang putih', 'cabe merah keriting']",30,"['sayur tumis', 'makanan rumahan', 'menu tradisional daerah']","['sayur tumis', 'makanan rumahan', 'menu tradisional daerah']"
110,R0110,Bakso malang,"air,bawang putih,kemiri,merica,seledri,garam,gula,kaldu bakso,pangsit goreng,bakso,mie,baso sapi",40,"daging sapi, mie dan pasta, sup dan kuah","1. Siap bumbu bawang kemiri dan seledri, tumis sebentar dan haluskan;2. Panaskan air, setelah mendidih masukan bumbu, masukan bakso kemasan, garam, gula dan kaldu bakso, cek rasa;3. Siap untuk isian baksonya, dan susun diatas mangkok;4. Tambahkan, topping bawang goreng, seledri, kecap, saos, sambal. Selamat mencoba... 🥳",https://img-global.cpcdn.com/recipes/eba64c7ce1a7edc6/680x781f0.5_0.5_1.0q80/bakso-malang-foto-resep-utama.webp,https://cookpad.com/id/resep/25603991,"['air', 'bawang putih', 'kemiri', 'merica', 'seledri', 'garam', 'gula', 'kaldu bakso', 'pangsit goreng', 'bakso', 'mie', 'baso sapi']","['air', 'bawang putih', 'kemiri', 'merica', 'seledri', 'garam', 'gula', 'kaldu bakso', 'pangsit goreng', 'bakso', 'mie', 'baso sapi']","['air', 'bawang putih', 'kemiri', 'merica', 'seledri', 'garam', 'gula', 'kaldu bakso', 'pangsit goreng', 'bakso', 'mie', 'baso sapi']",40,"['daging sapi', 'mie dan pasta', 'sup dan kuah']","['daging sapi', 'mie & pasta', 'sup & kuah']"
111,R0111,Nasi Pecel,"nasi,tahu putih,rempeyek,bayam,tauge,kacang panjang,timun,kacang tanah,bawang putih,gula merah,kencur,cabe merah keriting,air asam jawa,garam,telur,bawang merah,cabe merah keriting,garam,penyedap rasa",40,"nasi dan olahan beras, makanan rumahan, menu tradisional daerah","1. Bersihkan semua sayuran. Rebus bertahap, pertama kacang panjang, setelah kacang panjang setengah matang, masukkan bayam, setelah kedua sayuran matang, matikan api, masukkan toge, rendam toge sebentar lalu tiriskan semua sayuran. Sisihkan.;2. Goreng kacang tanah dan bawang putih, blender sebentar.;3. Haluskan kencur, cabe merah keriting, dan garam. Masukkan kacang tanah yang sudah halus secara bertahap, ulek bersama gula merah, beri air asam jawa. Ulek hingga semua bahan tercampur rata.;4. Goreng tahu dan buat telur dadar.;5. Tata nasi, pecel, dan semua pelengkap lainnya di piring saji.",https://img-global.cpcdn.com/recipes/3b9bf7aca2dcc236/680x781cq80/nasi-pecel-foto-resep-utama.webp,https://cookpad.com/id/resep/15218859,"['nasi', 'tahu putih', 'rempeyek', 'bayam', 'tauge', 'kacang panjang', 'timun', 'kacang tanah', 'bawang putih', 'gula merah', 'kencur', 'cabe merah keriting', 'air asam jawa', 'garam', 'telur', 'bawang merah', 'cabe merah keriting', 'garam', 'penyedap rasa']","['nasi', 'tahu putih', 'rempeyek', 'bayam', 'tauge', 'kacang panjang', 'timun', 'kacang tanah', 'bawang putih', 'gula merah', 'kencur', 'cabe merah keriting', 'air asam jawa', 'garam', 'telur', 'bawang merah', 'cabe merah keriting', 'garam', 'sedap rasa']","['nasi', 'tahu putih', 'rempeyek', 'bayam', 'tauge', 'kacang panjang', 'timun', 'kacang tanah', 'bawang putih', 'gula merah', 'kencur', 'cabe merah keriting', 'asam jawa', 'garam', 'telur', 'bawang merah', 'cabe merah keriting', 'garam', 'sedap rasa']",40,"['nasi dan olahan beras', 'makanan rumahan', 'menu tradisional daerah']","['nasi & olahan beras', 'makanan rumahan', 'menu tradisional daerah']"
